"","lon","lat","dt","EcoROMS_original","Marxan_raw","swor","lbst","casl","blshobs","blshtrk"
"1",-126.16838178725,30.2010379237423,2005-11-26,0.705388963222504,0.469026535749435,0.779557585716248,0.290334820747375,0.0042000338435173,0.570070803165436,0.299183070659637
"2",-125.864587924332,30.2010379237423,2005-08-27,0.514487624168396,0.462809920310974,0.634969472885132,0.381556838750839,0.00379929784685373,0.762637317180634,0.119447104632854
"3",-125.560794061413,30.2010379237423,2005-08-22,0.508756995201111,0.513828217983246,0.546970188617706,0.378451615571976,0.000645591004285961,0.676167130470276,0.122199378907681
"4",-125.257000198494,30.2010379237423,2005-10-09,0.67786180973053,0.494535505771637,0.78345513343811,0.355020970106125,0.00356598407961428,0.721761763095856,0.10106760263443
"5",-124.953206335576,30.2010379237423,2005-11-27,0.752254903316498,0.42251655459404,0.913194477558136,0.308230936527252,0.0129361758008599,0.731497526168823,0.192869663238525
"6",-124.649412472657,30.2010379237423,2005-10-03,0.737699270248413,0.552742600440979,0.780665278434753,0.349409997463226,0.00333508639596403,0.499770313501358,0.173481494188309
"7",-124.345618609738,30.2010379237423,2005-08-19,0.204180955886841,0.145802646875381,0.484617710113525,0.46589469909668,0.00183384085539728,0.537789225578308,0.0570751167833805
"8",-124.04182474682,30.2010379237423,2005-08-06,0.30362406373024,0.137640446424484,0.649384915828705,0.494845151901245,0.00141218025237322,0.534564197063446,0.162303686141968
"9",-123.738030883901,30.2010379237423,2005-10-01,0.72954934835434,0.562932252883911,0.869976580142975,0.3380486369133,0.00224982784129679,0.522485256195068,0.170652627944946
"10",-123.434237020982,30.2010379237423,2005-10-10,0.804956912994385,0.49008497595787,0.89293372631073,0.344573557376862,0.00230280915275216,0.89434552192688,0.291739821434021
"11",-123.130443158064,30.2010379237423,2005-09-28,0.686909914016724,0.422096312046051,0.876277327537537,0.36575248837471,0.00177844904828817,0.718908905982971,0.239288225769997
"12",-122.826649295145,30.2010379237423,2005-09-29,0.712220370769501,0.533793091773987,0.845049142837524,0.331396579742432,0.00384424300864339,0.815677881240845,0.217741563916206
"13",-122.522855432227,30.2010379237423,2005-09-16,0.705766975879669,0.448753476142883,0.787755727767944,0.383535891771317,0.00153158151078969,0.850838422775269,0.159820258617401
"14",-122.219061569308,30.2010379237423,2005-09-04,0.618239521980286,0.226337447762489,0.806260287761688,0.431935876607895,0.00118480517994612,0.538394093513489,0.132191374897957
"15",-121.915267706389,30.2010379237423,2005-09-01,0.616021513938904,0.258152186870575,0.792347729206085,0.418784558773041,0.00179135880898684,0.710271298885345,0.155064880847931
"16",-121.611473843471,30.2010379237423,2005-10-09,0.772369801998138,0.576502740383148,0.853672206401825,0.324857950210571,0.00311102089472115,0.779330968856812,0.461280137300491
"17",-121.307679980552,30.2010379237423,2005-09-26,0.525654137134552,0.263301491737366,0.884014308452606,0.421300858259201,0.00361479166895151,0.774194121360779,0.270737618207932
"18",-121.003886117633,30.2010379237423,2005-10-23,0.845132172107697,0.642760515213013,0.865792453289032,0.315600037574768,0.00321511272341013,0.827106237411499,0.3709856569767
"19",-120.700092254715,30.2010379237423,2005-08-06,0.307162046432495,0.185393258929253,0.658936619758606,0.488312423229218,0.00138283427804708,0.661328852176666,0.292018532752991
"20",-120.396298391796,30.2010379237423,2005-11-23,0.359221011400223,-0.195402294397354,0.812569737434387,0.489672660827637,0.000495805055834353,0.846071064472198,0.469011008739471
"21",-120.092504528877,30.2010379237423,2005-08-02,0.148710086941719,0.00817438680678606,0.555620491504669,0.546020686626434,0.000887343659996986,0.441591262817383,0.358577400445938
