"","lon","lat","dt","EcoROMS_original","Marxan_raw","swor","lbst","casl","blshobs","blshtrk"
"1",-125.972755969836,30.1503688986687,2005-10-15,0.544897854328156,0.518267929553986,0.570516049861908,0.329006791114807,0.00251392880454659,0.527878642082214,0.10843276232481
"2",-125.668962106917,30.1503688986687,2005-10-07,0.386757016181946,0.407303363084793,0.753245294094086,0.380767941474915,0.00165981275495142,0.566693484783173,0.129587531089783
"3",-125.365168243999,30.1503688986687,2005-11-21,0.470009416341782,0.342105269432068,0.671309411525726,0.288719356060028,0.00376749248243868,0.647357404232025,0.106696434319019
"4",-125.06137438108,30.1503688986687,2005-11-04,0.394773900508881,0.38630136847496,0.692245066165924,0.367766827344894,0.00285598542541265,0.496877521276474,0.102817937731743
"5",-124.757580518162,30.1503688986687,2005-09-20,0.223260581493378,0.126404494047165,0.612846612930298,0.463274568319321,0.000871139403898269,0.48408579826355,0.0775910764932632
"6",-124.453786655243,30.1503688986687,2005-08-04,0.264802932739258,0.0793650820851326,0.659868240356445,0.516807556152344,0.00123998406343162,0.547278344631195,0.137263417243958
"7",-124.149992792324,30.1503688986687,2005-10-30,0.442799508571625,0.425068110227585,0.744562923908234,0.347963511943817,0.00355499424040318,0.477903127670288,0.140852808952332
"8",-123.846198929406,30.1503688986687,2005-09-08,0.291534185409546,0.236768797039986,0.830689966678619,0.433019876480103,0.00051575165707618,0.525312781333923,0.200428232550621
"9",-123.542405066487,30.1503688986687,2005-10-16,0.379049211740494,0.474829941987991,0.874268352985382,0.359780043363571,0.00199279724620283,0.6953946352005,0.375580787658691
"10",-123.238611203568,30.1503688986687,2005-11-06,0.505023539066315,0.52173912525177,0.909725248813629,0.31126269698143,0.0028928245883435,0.629170000553131,0.312677413225174
"11",-122.93481734065,30.1503688986687,2005-10-25,0.433671444654465,0.510040163993835,0.733355045318604,0.345883339643478,0.00762220053002238,0.797479748725891,0.263643264770508
"12",-122.631023477731,30.1503688986687,2005-11-04,0.391252458095551,0.438356161117554,0.865927934646606,0.348022073507309,0.00766954245045781,0.796796202659607,0.501950740814209
"13",-122.327229614812,30.1503688986687,2005-10-21,0.446049630641937,0.432167828083038,0.821200132369995,0.341048568487167,0.00191906990949064,0.760822534561157,0.235910356044769
"14",-122.023435751894,30.1503688986687,2005-11-04,0.205438673496246,0.131506845355034,0.867893517017365,0.430656582117081,0.00354119297116995,0.72756153345108,0.311670809984207
"15",-121.719641888975,30.1503688986687,2005-10-06,0.420416593551636,0.503467381000519,0.848508596420288,0.36591973900795,0.00200575985945761,0.754380881786346,0.41582778096199
"16",-121.415848026057,30.1503688986687,2005-11-04,0.362801790237427,0.326027393341064,0.897858738899231,0.362745761871338,0.00213937764056027,0.767654657363892,0.473655760288239
"17",-121.112054163138,30.1503688986687,2005-11-05,0.0584455505013466,0.00416088756173849,0.870688319206238,0.459175586700439,0.00296146934852004,0.819368600845337,0.349455565214157
"18",-120.808260300219,30.1503688986687,2005-09-14,0.405857175588608,0.317269086837769,0.859265804290771,0.445256561040878,0.000819293200038373,0.790607631206512,0.266212403774261
"19",-120.504466437301,30.1503688986687,2005-08-08,0.222942978143692,0.156156152486801,0.658421158790588,0.450440615415573,0.00173599983099848,0.696559965610504,0.280278712511063
"20",-120.200672574382,30.1503688986687,2005-08-23,0.248836368322372,0.266475647687912,0.803539872169495,0.450332820415497,0.00796867161989212,0.762916147708893,0.29413115978241
"21",-119.896878711463,30.1503688986687,2005-09-30,-0.127901583909988,-0.223922118544579,0.718456268310547,0.588677108287811,0.00272853276692331,0.799475133419037,0.347647666931152
"22",-119.593084848545,30.1503688986687,2005-09-17,0.0999536439776421,0.00133868807461113,0.713861346244812,0.491772919893265,0.0012550107203424,0.754541635513306,0.299095809459686
"23",-119.289290985626,30.1503688986687,2005-11-10,0.43884739279747,0.367156207561493,0.881898105144501,0.321317672729492,0.00511596677824855,0.760674178600311,0.571921646595001
"24",-118.985497122707,30.1503688986687,2005-08-15,-0.0904941484332085,-0.0854572728276253,0.771711051464081,0.545869648456573,0.00159586197696626,0.696894586086273,0.352964848279953
"25",-118.681703259789,30.1503688986687,2005-08-31,0.258847326040268,0.220196351408958,0.825100362300873,0.436009496450424,0.00156409828923643,0.597585618495941,0.19210647046566
