"","lon","lat","dt","EcoROMS_original","Marxan_raw","swor","lbst","casl","blshobs","blshtrk"
"1",-126.158420194562,30.1177283779926,2005-09-30,0.823878943920135,0.591098725795746,0.694873750209808,0.331965237855911,0.00224214233458042,0.45734241604805,0.111705057322979
"2",-125.854626331643,30.1177283779926,2005-09-19,0.64265912771225,0.3723404109478,0.563287556171417,0.389883071184158,0.000887753791175783,0.583709120750427,0.0783641487360001
"3",-125.550832468725,30.1177283779926,2005-10-18,0.649653673171997,0.579514801502228,0.641135990619659,0.296337604522705,0.00337733118794858,0.733753323554993,0.118011675775051
"4",-125.247038605806,30.1177283779926,2005-11-10,0.304618954658508,0.276368498802185,0.400662213563919,0.332299113273621,0.00281006656587124,0.870180606842041,0.191740572452545
"5",-124.943244742887,30.1177283779926,2005-10-10,0.679287672042847,0.511173188686371,0.730140328407288,0.355861693620682,0.00183436833322048,0.617986679077148,0.147810712456703
"6",-124.639450879969,30.1177283779926,2005-10-01,0.490407109260559,0.0178817063570023,0.729135155677795,0.485413193702698,0.000715900911018252,0.568263351917267,0.0945808663964272
"7",-124.33565701705,30.1177283779926,2005-08-22,0.353280872106552,-0.00445765210315585,0.595275521278381,0.527993619441986,0.00071183533873409,0.795447647571564,0.177098706364632
"8",-124.031863154131,30.1177283779926,2005-11-10,0.293055236339569,0.255006670951843,0.519365549087524,0.356303185224533,0.00316697335802019,0.830092012882233,0.277412116527557
"9",-123.728069291213,30.1177283779926,2005-11-15,0.453765481710434,0.323797136545181,0.80751496553421,0.3142991065979,0.00406167516484857,0.577854633331299,0.313701808452606
"10",-123.424275428294,30.1177283779926,2005-08-20,0.261625975370407,-0.128888890147209,0.684079647064209,0.550320625305176,0.00290333013981581,0.737406671047211,0.171954244375229
"11",-123.120481565376,30.1177283779926,2005-11-18,0.491764307022095,0.414012730121613,0.784532725811005,0.294196426868439,0.00396802416071296,0.680128574371338,0.245268672704697
"12",-122.816687702457,30.1177283779926,2005-09-19,0.699255347251892,0.627659559249878,0.778182446956635,0.339637666940689,0.00250333757139742,0.785097718238831,0.179694727063179
"13",-122.512893839538,30.1177283779926,2005-10-05,0.506321787834167,0.559943556785583,0.864513516426086,0.332337498664856,0.00048784218961373,0.808754205703735,0.378681272268295
"14",-122.20909997662,30.1177283779926,2005-08-12,0.522747099399567,0.195121943950653,0.691917896270752,0.46880230307579,0.00177478371188045,0.57848995923996,0.121801450848579
"15",-121.905306113701,30.1177283779926,2005-09-06,0.586192429065704,0.450762838125229,0.810271263122559,0.400014638900757,0.000991658540442586,0.750267624855042,0.212344244122505
"16",-121.601512250782,30.1177283779926,2005-08-06,0.250917434692383,-0.0042194090783596,0.746718108654022,0.537497997283936,0.00178119027987123,0.674808442592621,0.197898358106613
"17",-121.297718387864,30.1177283779926,2005-11-05,0.42595773935318,0.12343966960907,0.895488679409027,0.410654872655869,0.00244412501342595,0.822567522525787,0.408429592847824
"18",-120.993924524945,30.1177283779926,2005-08-24,0.541463851928711,0.32861191034317,0.693382620811462,0.430933356285095,0.00223549525253475,0.645650327205658,0.14770582318306
"19",-120.690130662027,30.1177283779926,2005-08-14,0.141948118805885,-0.00772797549143434,0.696166217327118,0.513234794139862,0.00138703815173358,0.775356590747833,0.268959492444992
"20",-120.386336799108,30.1177283779926,2005-09-02,0.308232456445694,0.0515191555023193,0.744951069355011,0.499481528997421,0.00443556811660528,0.605072319507599,0.336021542549133
"21",-120.082542936189,30.1177283779926,2005-09-29,-0.230422809720039,-0.598337948322296,0.736289978027344,0.723645508289337,0.00344385509379208,0.789544522762299,0.372671753168106
"22",-119.778749073271,30.1177283779926,2005-08-27,0.203089609742165,0.00550964195281267,0.524450063705444,0.496997505426407,0.00249609001912177,0.768461763858795,0.28737673163414
"23",-119.474955210352,30.1177283779926,2005-09-21,0.182505697011948,-0.200561016798019,0.779340982437134,0.580454766750336,0.000957342621404678,0.80072283744812,0.324233621358871
