"","lon","lat","dt","EcoROMS_original","Marxan_raw","swor","lbst","casl","blshobs","blshtrk"
"1",-126.106422980104,30.1209719661234,2005-08-10,0.634148836135864,0.174785107374191,0.771591782569885,0.458826184272766,0.00180561374872923,0.347363203763962,0.0869261249899864
"2",-125.802629117185,30.1209719661234,2005-10-17,0.598056077957153,0.621192038059235,0.566558718681335,0.323925346136093,0.00306546757929027,0.503304958343506,0.118404023349285
"3",-125.498835254267,30.1209719661234,2005-11-20,0.532596588134766,0.424042284488678,0.648097157478333,0.28751328587532,0.00361341633833945,0.669278919696808,0.101810522377491
"4",-125.195041391348,30.1209719661234,2005-11-23,0.583864748477936,0.389527469873428,0.783628940582275,0.311900913715363,0.0043683429248631,0.850607991218567,0.228463783860207
"5",-124.891247528429,30.1209719661234,2005-10-31,0.624767959117889,0.583783805370331,0.721376419067383,0.30962923169136,0.00428789854049683,0.486783564090729,0.207332760095596
"6",-124.587453665511,30.1209719661234,2005-11-08,0.526723027229309,0.319946438074112,0.797955989837646,0.340297192335129,0.00303754513151944,0.816817104816437,0.300318568944931
"7",-124.283659802592,30.1209719661234,2005-10-05,0.437046051025391,-0.0282485876232386,0.720839858055115,0.478377968072891,0.000637147051747888,0.536593317985535,0.107001662254333
"8",-123.979865939673,30.1209719661234,2005-10-30,0.639702081680298,0.495912820100784,0.856839060783386,0.328439563512802,0.00290590315125883,0.766905784606934,0.234941765666008
"9",-123.676072076755,30.1209719661234,2005-09-18,0.710218787193298,0.455764085054398,0.744861006736755,0.37837490439415,0.00646275049075484,0.625885128974915,0.12982814013958
"10",-123.372278213836,30.1209719661234,2005-10-09,0.661968648433685,0.423497259616852,0.89228093624115,0.372594565153122,0.00242603779770434,0.632235944271088,0.266984164714813
"11",-123.068484350917,30.1209719661234,2005-08-29,0.723925411701202,0.352150529623032,0.825975656509399,0.430642604827881,0.00222610402852297,0.563994348049164,0.156744927167892
"12",-122.764690487999,30.1209719661234,2005-08-08,0.434606909751892,0.330357134342194,0.719401597976685,0.425464391708374,0.00388162257149816,0.756494641304016,0.139453530311584
"13",-122.46089662508,30.1209719661234,2005-10-23,0.710637986660004,0.553450584411621,0.85188227891922,0.32618635892868,0.00296845519915223,0.788502037525177,0.278597980737686
"14",-122.157102762162,30.1209719661234,2005-09-14,0.677679598331451,0.450462341308594,0.851445555686951,0.39854708313942,0.000842449953779578,0.732742547988892,0.133694842457771
"15",-121.853308899243,30.1209719661234,2005-10-13,0.683252692222595,0.479338854551315,0.844277620315552,0.358483701944351,0.00266317208297551,0.756456851959229,0.2383141964674
"16",-121.549515036324,30.1209719661234,2005-10-24,0.71725207567215,0.661016941070557,0.887132406234741,0.295615285634995,0.00301694753579795,0.773119390010834,0.333720505237579
"17",-121.245721173406,30.1209719661234,2005-10-18,0.524951994419098,0.514588832855225,0.764370858669281,0.317407518625259,0.00224395655095577,0.740825295448303,0.573207437992096
"18",-120.941927310487,30.1209719661234,2005-11-18,0.312222599983215,-0.0694626495242119,0.826463937759399,0.403440564870834,0.00207004626281559,0.760391235351562,0.378047913312912
"19",-120.638133447568,30.1209719661234,2005-10-20,0.277726978063583,-0.100271001458168,0.782389283180237,0.515731990337372,0.000881864747498184,0.837083280086517,0.396690189838409
"20",-120.33433958465,30.1209719661234,2005-09-05,0.344701647758484,0.0322580635547638,0.82098788022995,0.535277426242828,0.00170144019648433,0.727057337760925,0.287680059671402
"21",-120.030545721731,30.1209719661234,2005-11-18,-0.049299456179142,-0.423328965902328,0.632258474826813,0.509767711162567,0.00422153994441032,0.609324932098389,0.584399580955505
"22",-119.726751858812,30.1209719661234,2005-11-17,0.286919295787811,0.0506329126656055,0.764180481433868,0.37615841627121,0.00405321223661304,0.772984802722931,0.461684495210648
"23",-119.422957995894,30.1209719661234,2005-10-04,0.463555902242661,0.222222223877907,0.762418329715729,0.426160603761673,0.000732222164515406,0.669652700424194,0.237491697072983
"24",-119.119164132975,30.1209719661234,2005-10-08,0.46037158370018,0.155737698078156,0.833948969841003,0.459783852100372,0.000905481225345284,0.78436952829361,0.25925275683403
"25",-118.815370270057,30.1209719661234,2005-10-23,0.69140350818634,0.474966168403625,0.866272926330566,0.364099621772766,0.00416622031480074,0.744413137435913,0.247739017009735
"26",-118.511576407138,30.1209719661234,2005-08-03,0.333357363939285,0.15041783452034,0.661906063556671,0.480893194675446,0.00139094330370426,0.593299448490143,0.463175028562546
"27",-118.207782544219,30.1209719661234,2005-11-21,0.297306180000305,-0.180156663060188,0.85662430524826,0.444240182638168,0.00342862447723746,0.748578488826752,0.384756326675415
"28",-117.903988681301,30.1209719661234,2005-10-22,0.406329393386841,0.119463086128235,0.82205867767334,0.465740233659744,0.00433439435437322,0.730021297931671,0.345945626497269
